-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
-2.849267145036240775e-03,1.366543293481015334e-07,7.897332763307721715e-01,9.996877567648511098e-01,-1.813327787105943048e-08,-2.498777648975578081e-02,-7.467526890873238029e-07,3.000313756737561788e-02,-9.933311960176249362e-06,3.483432503309940610e-06,4.999246312187125008e-02,-3.001484557594850597e-02,1.041877877028595065e-05,3.000253992375228815e-02,1.022385065746112104e-05,-4.952477960568853463e-07,4.999257122013661681e-02,-3.001435600038428880e-02,-1.012729302031225117e-05,-2.401092716380528693e-09,4.979994958096549684e-01,3.000000000000133116e-01,1.052134656310506962e-14,5.009998733665081971e-01,2.611398878742402084e-17,4.979994958662067872e-01,-2.999999999999877209e-01,8.755120703577001456e-15,5.009998716473406111e-01,-3.644431502681995795e-18
